Group,N,Model_Variant,TF,rs,Global_Score,Specificity_Score,Mean_MSE,Mean_WMSE,Mean_Pearson,Mean_Pearson_Pert,Mean_Pearson_TopK_DEGs,Mean_Rank_L1,Mean_Rank_Cosine,Matrix_Dist
test_unseen,106,RIDGE_LatentReg_KP,0.1,1,0.2520569626752540,0.3037050787403390,0.0232415738331696,0.2000411942649660,0.4798902280225490,0.260784575306586,0.712234926931846,0.3421370448830900,0.8663703498386430,43.46175287857500
Combined,954,RIDGE_LatentReg_KP,0.1,1,0.0552666182713912,0.0580821019300146,0.0166391766312896,0.1387192716540100,0.2558419007562720,0.1532100806891840,0.5392238517119300,0.5552728776609670,0.5908143983140520,677.4107359305390
test_seen,848,LLM_KNN_KP,0.1,1,0.0133337922213248,0.0741429939890928,0.0192496700227691,0.1317094177149170,0.1889615093087200,0.1233880371909630,0.4594635506062820,0.6121718406620600,0.5570220158783580,421.2167293017520
test_unseen,106,LLM_KNN_KP,0.1,1,0.2336892437903720,0.3523830104411700,0.0254985603580229,0.1843567308829600,0.4227926383131120,0.2690700243879620,0.6289280453911170,0.4604822902849000,0.8667861173256250,42.26790922918110
Combined,954,LLM_KNN_KP,0.1,1,0.0524015717705327,0.1217039944445140,0.0199439911711306,0.1375591191780330,0.2149427458647640,0.1395749246572970,0.4997113681176800,0.595317446175709,0.5914402493724990,453.36270670524700
test_seen,848,LLMRidge_Concat_KP,0.1,1,-0.0869227298778652,-0.0442157909664038,0.0167741650023018,0.143825410569523,0.1355150891511950,0.0170812291589503,0.2566160212988490,0.5587085964877550,0.5293846146231370,547.1134192847370
test_unseen,106,LLMRidge_Concat_KP,0.1,1,0.1658885044954510,0.2346948218815680,0.0241360472787593,0.2064313248671320,0.4555233977295740,0.2504709870283770,0.6032387145255740,0.3452454018095780,0.8338909897246040,57.626540945958900
Combined,954,LLMRidge_Concat_KP,0.1,1,-0.0455574624536261,0.0010571185670134,0.0175921519219082,0.1507816232692570,0.1710715678821260,0.0430134244777755,0.3389389109401960,0.5349904637457350,0.5632186563010770,621.6707817723560
test_seen,848,DNN_MultiCtx,0.1,1,0.2091478402945850,0.1994823826050420,0.0110454247035206,0.1044691230398220,0.2550189885892940,0.4344860277107540,0.6189039793231940,0.6177871765427940,0.6061184640361120,578.0854973876740
test_unseen,106,DNN_MultiCtx,0.1,1,0.2369707393502630,0.2889268446361600,0.0228688365270225,0.2001237112167100,0.474521559676296,0.2644611400389660,0.691107720842487,0.3039260329842210,0.8664198459680450,45.65630244829370
